Loading Datastore...
Reload Cache...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [20/Apr/2022 07:44:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:46] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2ODYwMjYwODJ9.CKt2HTg6ENUUWVH97OKB2ZY4N3hTidokEIsvnglpMc4&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:46] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:46] "POST /message/sendlater/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:48] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2ODYwMDcxOTd9.H5WTCHBtsSVKavVn3z1lVcNK5cu08MxYKdCR0wPwTV4 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:48] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:48] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:48] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2ODgxMDY4MjR9.lakDY_IaNZFrh_v9eUh_XQA8uRlZyzDaQIrM0ioCNGY&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:48] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:48] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2ODgxMzA1NzB9.5HA-oQWsl69893BejEv3QY4ncJCxZnE-MSeJU5O5DpI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:48] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:48] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:48] "POST /message/sendlater/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:48] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2ODgxMDY4MjR9.lakDY_IaNZFrh_v9eUh_XQA8uRlZyzDaQIrM0ioCNGY HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:51] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2ODgxMDY4MjR9.lakDY_IaNZFrh_v9eUh_XQA8uRlZyzDaQIrM0ioCNGY HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:51] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:51] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:51] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTEyMzMyNjl9.iLnI6ajKes4rFm3Zl_FubYqSap28yRrFUQGWVO2mzvQ&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:51] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:51] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2OTEyNTY2NzB9.HGr68uLXGFFSDdHe6nW606JNJXpHuYruKWSGhtrjaWc&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:51] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:51] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTEyMzMyNjl9.iLnI6ajKes4rFm3Zl_FubYqSap28yRrFUQGWVO2mzvQ&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:51] "POST /message/sendlaterdm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTEyMzMyNjl9.iLnI6ajKes4rFm3Zl_FubYqSap28yRrFUQGWVO2mzvQ HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTMzNTA0ODB9.v3keUDXLADSU4ZnJ72BgY9N_CD6e_gJYxdnCovTZbhg&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2OTMzNzY4NjR9.dOS_EyIK2SY4K5rGe1-OnhwxzjnB_012V9O54eFfGXU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTMzNTA0ODB9.v3keUDXLADSU4ZnJ72BgY9N_CD6e_gJYxdnCovTZbhg HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTM0NjU1NjR9.baNT6Y5HAQ4Hi188oBzby-PxD6yAua8t3I4cz9X7vCE&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2OTM0ODkwMzJ9.09yHGhgWySDridoKXOyakM6SMz0W4Buqewvl64VfWcQ&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTM0NjU1NjR9.baNT6Y5HAQ4Hi188oBzby-PxD6yAua8t3I4cz9X7vCE HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTM1NzU2Mjh9.6dYX0Vjs49196cHpwhFYyb2Gq2DTxhSng_ldwrKGmE8&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2OTM1OTg5MDR9.r6qIuSDPVPELl9KHu_hIWYvVc-5DE6uXZjaAxVT461Y&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTM1NzU2Mjh9.6dYX0Vjs49196cHpwhFYyb2Gq2DTxhSng_ldwrKGmE8&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /message/react/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTM1NzU2Mjh9.6dYX0Vjs49196cHpwhFYyb2Gq2DTxhSng_ldwrKGmE8 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTM3MjI3NjJ9.zbzcsdyykFXJAeIG4rPykMBDGCoNWpkCElSDfe_h-3c&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2OTM3NDYzMjB9.FzVTr79Cunylb5UgDPQKvA1JTNozUZF275Tw-ShD32Q&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTM3MjI3NjJ9.zbzcsdyykFXJAeIG4rPykMBDGCoNWpkCElSDfe_h-3c&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /message/react/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTM3MjI3NjJ9.zbzcsdyykFXJAeIG4rPykMBDGCoNWpkCElSDfe_h-3c HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTM4NTQyNjN9.EYGTjv4vNv9uCV3zpr48FAiS9fjrEvh6rrZM-c5o78E&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2OTM4Nzc3NjB9.KL994No92RcuVZOWWvs7e-yA4dVUrJdf1kirAkbCM6A&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2OTM4Nzc3NjB9.KL994No92RcuVZOWWvs7e-yA4dVUrJdf1kirAkbCM6A HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTM5NTE3MzV9.ULi2y6bham0GGRT1tnUbPtHpa0qkAViYlcPJZzLmjWw&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:53] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2OTM5NzUzMzJ9.0wpDaH4AGJwDKCymaPHlNAV4l-NwZLKYp1IFdGZGIGw&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTM5NTE3MzV9.ULi2y6bham0GGRT1tnUbPtHpa0qkAViYlcPJZzLmjWw&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2OTM5NzUzMzJ9.0wpDaH4AGJwDKCymaPHlNAV4l-NwZLKYp1IFdGZGIGw HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTQwNDY5ODR9.NdKOHvL4DT7mk-MMM0823CsUNvx5O8l8oWx99bwM5Lo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NTA0MDQ2OTQwNjk5MTV9.Jl4oBC5cE-zSYCtnpBbrxLZH-f1wIUvijDlTAJQZy2A&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTQwNDY5ODR9.NdKOHvL4DT7mk-MMM0823CsUNvx5O8l8oWx99bwM5Lo HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTQ0ODY3ODN9.u4gwlZtz1ODL_Z9Rv3OM8ZklaGiaUQd7lcEshuWYPZw&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTQ0ODY3ODN9.u4gwlZtz1ODL_Z9Rv3OM8ZklaGiaUQd7lcEshuWYPZw HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTQ1NDI3NTR9.2UXR_r0TGpK8h2Cq6f2IGey_2vgqmr6ND8vooiKClQk&u_id=0 HTTP/1.1" 200 -
[2022-04-20 07:44:54,565] ERROR in app: Exception on /search/v1 [GET]
Traceback (most recent call last):
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1513, in full_dispatch_request
    rv = self.dispatch_request()
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1499, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**req.view_args)
  File "/tmp_amd/kamen/export/kamen/3/cs1531/project-automarking/tempstore/src/server.py", line 377, in search_msg
    resp = search_v1(token, query_str)
  File "/tmp_amd/kamen/export/kamen/3/cs1531/project-automarking/tempstore/src/search.py", line 32, in search_v1
    all_msgs = reduce(lambda x, y: x + y, msg_lists)
TypeError: reduce() of empty sequence with no initial value

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 2070, in wsgi_app
    response = self.full_dispatch_request()
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1515, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask_cors/extension.py", line 165, in wrapped_function
    return cors_after_request(app.make_response(f(*args, **kwargs)))
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1390, in handle_user_exception
    return self.ensure_sync(handler)(e)
  File "/tmp_amd/kamen/export/kamen/3/cs1531/project-automarking/tempstore/src/server.py", line 33, in default_handler
    response = err.get_response()
AttributeError: 'TypeError' object has no attribute 'get_response'
127.0.0.1 - - [20/Apr/2022 07:44:54] "GET /search/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTQ1NDI3NTR9.2UXR_r0TGpK8h2Cq6f2IGey_2vgqmr6ND8vooiKClQk&query_str=No+matches HTTP/1.1" 500 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTQ2Mjc0NTV9.EAqAhDUCb7UKkBzHO5AfMWQO9F93MPSIPs0_Z_WkE_U&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "GET /search/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTQ2Mjc0NTV9.EAqAhDUCb7UKkBzHO5AfMWQO9F93MPSIPs0_Z_WkE_U&query_str=any HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTQ2Mjc0NTV9.EAqAhDUCb7UKkBzHO5AfMWQO9F93MPSIPs0_Z_WkE_U&channel_id=0&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTQ2OTkyNDd9.VJMHanrLb-w1ROvSR0oC05bF-XmnMTDUy7Y4gxpWlzA&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 07:44:54] "GET /search/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NTA0MDQ2OTQ2OTkyNDd9.VJMHanrLb-w1ROvSR0oC05bF-XmnMTDUy7Y4gxpWlzA&query_str=aNy HTTP/1.1" 200 -
